"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0CZ01990",4.12503335897939,-2.84291342435432,0.987038727314561,-2.88024506605637,0.00397366167127435,0.0115655456706287
"SPGP_0CZ02020",336.619217979573,-2.13350929167757,0.251370266450041,-8.48751653012867,2.11099722585445e-17,4.85266800102511e-16
"SPGP_0CZ02040",387.426062673187,-2.09815912503636,0.192933211900669,-10.8750541411014,1.51565783411862e-27,7.03828846486942e-26
"SPGP_0CZ02130",97.2803673029591,-1.54047664817008,0.214800321073657,-7.17166827530878,7.40892937532739e-13,1.07820340720316e-11
"SPGP_0CZ02150",9.89540226616537,-1.65092136925517,0.507462748091364,-3.25328583322521,0.00114078682660078,0.00380715459177242
"SPGP_0CZ02160",560.213630565106,-1.31314278208988,0.132561130712155,-9.90594131956569,3.9225855164482e-23,1.30861417897104e-21
"SPGP_0CZ02170",1487.55337564082,-1.64116794394544,0.1358474006378,-12.0809668513361,1.33144838993542e-33,9.25106358751369e-32
"SPGP_0CZ02190",82.8206607622304,-1.32928428472991,0.245414483138993,-5.41648670334203,6.07815085250111e-08,4.48269688970173e-07
"SPGP_0CZ02310",1528.14109544895,-1.99472609578289,0.120331853860997,-16.5768749651869,1.02417999454711e-61,3.26360252745166e-59
"SPGP_0CZ02520",285.294479753483,1.01635103336978,0.141402729421194,7.18763377149811,6.5923802000334e-13,9.68524410628119e-12
"SPGP_0CZ02550",38.9801693383633,-1.18202731993559,0.281425261201452,-4.20014647899522,2.66742354997956e-05,0.000124117125001818
"SPGP_0CZ02560",3197.62393976035,1.06792617150913,0.167724673630978,6.36713816989592,1.92587675780813e-10,2.07533095462211e-09
"SPGP_0CZ02690",45.9694128864391,1.37207346346193,0.235918100075077,5.81588891664223,6.03125100971285e-09,5.26793861821894e-08
"SPGP_0CZ02710",1925.04906889632,-1.04207698225365,0.13699100799209,-7.60690060995699,2.80747040495238e-14,4.83125400598975e-13
"SPGP_0CZ02840",368.041958161334,-1.42738171317612,0.172635644041127,-8.26817498265931,1.36025149260138e-16,2.87644943778704e-15
"SPGP_0CZ02890",2233.98202886351,-2.23120973023754,0.292796229697446,-7.62034993600534,2.52988924450206e-14,4.37803492667482e-13
"SPGP_0CZ02980",1694.43446904488,1.0517487601206,0.0888475816220584,11.8376745986689,2.49268715241575e-32,1.6108337045786e-30
"SPGP_0CZ03050",16252.1192827753,1.49720538175807,0.204647686467915,7.31601420763093,2.55444629578961e-13,3.9342730365653e-12
"SPGP_0CZ03110",12.3568669365913,1.15240305821417,0.475947232420238,2.42128324258572,0.0154658214434444,0.0374723796431227
"SPGP_0CZ03120",165.02404058559,-1.35074671857695,0.262038330095178,-5.15476769404816,2.53945547704395e-07,1.70545843483744e-06
"SPGP_0CZ03130",11.6042653546173,-3.08994821749442,0.575277782482638,-5.37122814679129,7.82021939317825e-08,5.69028719782364e-07
"SPGP_0DB00100",98.8948571894881,-1.68736496516362,0.266584775008088,-6.32956238822126,2.45857472165873e-10,2.62655364194778e-09
"SPGP_0DB00390",316.519645816194,1.12957140278995,0.203672773186116,5.54601081489546,2.92260755652866e-08,2.26196117503194e-07
"SPGP_0DB00400",211.843916912962,-1.21932364717869,0.188148083951428,-6.48065939110744,9.13226219362137e-11,1.02540990195936e-09
