"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0DN01500",1380.50371140047,1.33202042972799,0.207166436922649,6.42971153780732,1.27846327586648e-10,1.28001720912996e-09
"SPGP_0DN01590",49.1448469258486,1.22926380606721,0.308467181260889,3.98507160807993,6.74597790065555e-05,0.000267272871700218
"SPGP_0DN01620",117.568585278804,1.8871329474459,0.284580429896955,6.63128152603192,3.32784825330173e-11,3.61988391634658e-10
"SPGP_0DN01670",1304.26538091355,1.5275532134584,0.20326834165801,7.51495880272613,5.69288582702396e-14,9.01804868508114e-13
"SPGP_0DN01700",45.8723348911048,1.31543139212098,0.377675801355848,3.48296445628397,0.000495894199177326,0.00166665331555851
"SPGP_0DN01730",31.580535382418,-1.07624049912525,0.407772083430388,-2.63931873430708,0.00830728355542116,0.020487832415806
"SPGP_0DN02100",9.33704145604552,-3.28226850462994,1.33156778901967,-2.46496538268354,0.0137026489364134,0.0318439861535885
"SPGP_0DN02180",149.658294317203,1.22895026749685,0.159663275004506,7.69713803917754,1.39147554460702e-14,2.38339506799324e-13
"SPGP_0DN02240",4105.59748775869,-1.78922858006572,0.191509961075402,-9.34274421037171,9.38690253694231e-21,3.22176984421342e-19
"SPGP_0DN02310",127.884849617716,-1.02094977125509,0.208503775934122,-4.89655291220082,9.75323951665827e-07,5.46869450869063e-06
"SPGP_0DN02330",100.194900059353,-1.27857354558377,0.23320279343819,-5.48266822508132,4.18958287263047e-08,2.88682968889009e-07
"SPGP_0DN02340",4.95626440504488,-2.97742688985705,1.23487358495616,-2.41111877857744,0.0159036681253913,0.0362523614802944
"SPGP_0DN02350",1527.27420375947,-2.13205963913882,0.166592473268999,-12.7980550219466,1.68109074386931e-37,2.38005675471872e-35
"SPGP_0DN02410",3421.65412180661,1.55738841317092,0.159490843978608,9.7647512190719,1.59502994174293e-22,6.72212386145706e-21
